Label,W3,W4
0,78.58,87.42
0,72.99,81.94
1,66.10,57.01
0,77.21,88.44
0,84.40,95.06
0,75.81,84.36
1,82.32,67.18
1,79.13,64.31
0,71.87,82.30
1,71.68,61.17
1,64.04,55.54
1,66.79,56.06
1,124.18,115.09
0,74.50,83.25
0,72.95,83.00
1,86.28,73.98
0,74.95,83.86
1,97.58,84.53
1,83.99,73.19
0,79.72,90.35
1,77.66,62.02
1,110.69,96.93
1,109.48,94.92
0,81.98,91.54
1,83.10,69.46
0,81.01,93.41
1,70.03,60.74
0,85.51,95.60
0,78.65,88.33
1,144.75,131.76
0,76.83,86.47
0,79.73,88.50
1,102.43,85.82
0,75.50,83.89
1,85.68,69.89
1,100.62,89.59
1,70.60,59.52
1,82.64,72.20
1,75.56,61.13
0,67.82,76.80
1,151.85,138.50
0,73.25,81.77
0,70.80,80.07
0,64.30,72.75
1,111.51,98.31
1,84.36,75.26
1,63.58,53.46
1,97.84,86.18
1,56.79,35.43
0,76.87,86.42
1,63.37,50.04
0,74.11,85.01
0,74.87,84.01
0,75.45,84.55
1,81.02,71.30
0,75.17,84.56
1,64.12,55.92
1,80.28,65.71
0,75.20,84.68
0,74.04,85.07
0,80.46,90.12
0,74.61,84.44
1,81.00,65.77
0,77.42,86.50
1,74.80,47.74
1,81.46,68.36
1,52.56,39.89
1,68.01,53.34
1,100.14,90.68
0,76.63,86.41
0,78.40,87.81
0,76.65,85.05
1,83.81,65.86
1,102.88,87.86
1,69.06,56.34
0,75.95,84.37
0,76.25,85.16
0,75.27,85.04
0,73.61,82.74
0,70.28,78.07
0,71.98,80.77
0,75.66,84.29
0,75.57,85.78
0,80.01,89.47
0,72.22,80.46
0,82.73,94.87
1,56.73,49.28
1,81.28,70.32
1,100.05,86.91
0,66.39,74.93
0,72.00,84.07
0,77.16,86.87
1,68.77,57.65
0,82.50,92.76
0,71.67,80.36
1,84.92,77.28
0,78.19,89.68
0,78.66,89.32
1,55.97,30.32
0,76.66,85.84
1,76.97,67.54
1,75.35,64.85
0,75.16,83.81
0,81.19,92.46
0,85.43,98.85
1,85.61,72.20
0,77.09,86.83
1,101.76,90.87
0,89.27,100.26
1,64.71,56.81
1,78.76,69.59
1,74.86,54.82
1,86.97,73.21
0,71.82,80.27
1,74.76,62.38
0,76.07,85.00
1,139.83,125.91
0,77.71,87.78
0,83.91,95.15
0,74.20,82.72
1,71.04,56.97
0,82.16,91.52
1,76.54,66.17
0,79.85,92.13
1,106.83,89.28
1,83.62,71.47
0,72.31,80.44
0,72.82,82.48
0,74.60,83.90
1,67.05,57.38
0,71.49,80.75
0,71.28,80.33
0,64.25,73.17
1,54.09,39.21
1,42.35,25.44
1,79.53,61.11
1,108.31,93.76
0,79.84,89.59
1,105.76,92.94
0,90.18,101.40
0,80.47,89.30
0,70.60,79.07
1,75.35,65.96
0,76.60,85.42
1,112.50,100.73
1,85.31,75.31
0,75.25,84.95
1,66.85,53.87
0,77.37,87.60
1,84.75,70.24
0,75.49,85.23
1,75.89,67.54
0,75.79,84.91
1,91.79,74.53
1,77.36,63.94
1,80.88,68.57
0,76.60,85.33
0,75.66,84.53
1,80.02,61.00
0,76.01,86.28
0,73.48,83.22
1,79.56,66.70
1,78.89,60.54
1,74.12,62.38
1,69.53,57.44
1,74.54,59.04
0,77.71,87.09
0,73.24,82.26
0,69.54,79.50
1,67.00,54.96
1,83.69,73.25
0,76.44,85.27
0,76.25,85.95
0,74.12,83.14
0,66.62,75.73
0,76.99,88.35
1,85.05,70.19
1,56.43,39.38
0,77.37,87.62
0,71.20,80.50
0,75.99,85.15
1,87.74,79.76
0,77.80,86.15
0,70.02,79.81
1,90.43,76.23
1,55.58,39.03
1,72.14,62.99
1,103.56,90.90
1,99.41,87.30
1,83.68,71.43
1,67.68,48.98
0,76.56,86.11
1,89.18,77.79
1,120.42,108.23
0,75.73,85.18
1,78.46,69.43
0,83.12,93.53
1,74.30,64.33
1,60.22,50.75
0,71.38,80.86
1,85.52,73.12
0,78.64,87.94
0,75.49,85.55
1,80.04,69.80
0,69.40,78.01
0,75.31,83.75
0,66.71,77.63
1,72.09,62.88
